timestamp_greece,rss_MB,MemoryObjectSendStream,MemoryObjectStreamState,Event,_AsyncGeneratorContextManager,_GeneratorContextManager,TaskState
2025-10-28 15:09:17,30.9375,0,0,192,0,79,50
2025-10-28 15:09:22,30.9375,0,0,192,0,79,50
2025-10-28 15:09:27,30.9375,0,0,192,0,79,50
2025-10-28 15:09:33,30.9375,0,0,192,0,79,50
2025-10-28 15:09:38,30.9375,0,0,192,0,79,50
2025-10-28 15:09:43,30.9375,0,0,192,0,79,50
2025-10-28 15:09:48,30.9375,0,0,192,0,79,50
2025-10-28 15:09:54,30.9375,0,0,192,0,79,50
2025-10-28 15:09:59,30.9375,0,0,192,0,79,50
2025-10-28 15:10:04,30.9375,0,0,192,0,79,50
2025-10-28 15:10:10,30.9375,0,0,192,0,79,50
2025-10-28 15:10:15,30.9375,0,0,192,0,79,50
2025-10-28 15:10:20,30.9375,0,0,192,0,79,50
2025-10-28 15:10:25,30.9375,0,0,192,0,79,50
2025-10-28 15:10:31,30.9375,0,0,192,0,79,50
2025-10-28 15:10:36,30.9375,0,0,192,0,79,50
2025-10-28 15:10:41,30.9375,0,0,192,0,79,50
2025-10-28 15:10:47,30.9375,0,0,192,0,79,50
2025-10-28 15:10:52,30.9375,0,0,192,0,79,50
2025-10-28 15:10:57,30.9375,0,0,192,0,79,50
2025-10-28 15:11:02,30.9375,0,0,192,0,79,50
2025-10-28 15:11:08,30.9375,0,0,192,0,79,50
2025-10-28 15:11:13,30.9375,0,0,192,0,79,50
2025-10-28 15:11:18,30.9375,0,0,192,0,79,50
2025-10-28 15:11:24,30.9375,0,0,192,0,79,50
2025-10-28 15:11:29,30.9375,0,0,192,0,79,50
2025-10-28 15:11:34,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:39,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:45,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:50,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:55,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:01,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:06,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:11,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:17,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:22,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:27,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:32,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:38,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:43,30.95703125,0,0,220,0,79,50
2025-10-28 15:12:48,30.95703125,0,0,220,0,79,50
2025-10-28 15:12:54,30.95703125,0,0,220,0,79,50
2025-10-28 15:12:59,30.95703125,0,0,248,0,79,50
2025-10-28 15:13:04,30.95703125,0,0,248,0,79,50
2025-10-28 15:13:09,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:15,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:20,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:25,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:30,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:36,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:41,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:46,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:52,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:57,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:02,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:08,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:13,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:18,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:24,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:29,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:34,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:40,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:45,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:51,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:56,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:01,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:07,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:12,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:18,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:23,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:28,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:34,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:39,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:44,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:50,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:55,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:00,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:05,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:11,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:16,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:21,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:26,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:32,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:38,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:43,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:48,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:53,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:59,31.0234375,0,0,248,0,79,50
2025-10-28 15:17:05,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:10,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:15,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:21,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:26,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:31,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:37,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:42,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:47,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:53,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:58,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:03,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:09,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:14,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:19,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:24,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:30,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:35,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:40,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:45,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:51,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:56,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:01,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:07,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:12,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:17,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:23,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:28,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:33,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:39,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:44,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:49,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:54,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:00,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:05,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:10,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:16,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:21,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:26,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:31,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:37,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:42,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:48,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:53,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:58,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:04,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:09,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:14,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:19,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:25,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:30,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:35,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:41,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:46,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:51,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:57,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:02,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:07,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:13,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:18,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:23,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:29,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:34,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:39,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:44,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:50,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:55,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:00,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:06,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:11,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:16,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:22,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:27,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:32,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:37,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:43,31.0234375,0,0,249,0,79,50
2025-10-28 15:24:02,31.0234375,0,0,249,0,79,50
2025-10-28 15:24:07,31.02734375,0,0,249,0,79,50
2025-10-28 15:24:13,31.02734375,0,0,249,0,79,50
2025-10-28 15:24:18,31.02734375,0,0,249,0,79,50
2025-10-28 15:24:23,31.02734375,0,0,249,0,79,50
2025-10-28 15:24:29,31.02734375,0,0,249,0,79,50
2025-10-28 15:24:34,31.03125,0,0,249,0,79,50
2025-10-28 15:24:40,31.03125,0,0,249,0,79,50
2025-10-28 15:24:45,31.03125,0,0,249,0,79,50
2025-10-28 15:24:51,31.03125,0,0,249,0,79,50
2025-10-28 15:24:56,31.03125,0,0,249,0,79,50
2025-10-28 15:25:01,31.03125,0,0,249,0,79,50
2025-10-28 15:25:07,31.03125,0,0,249,0,79,50
2025-10-28 15:25:12,31.03125,0,0,249,0,79,50
2025-10-28 15:25:17,31.03125,0,0,249,0,79,50
2025-10-28 15:25:22,31.03125,0,0,249,0,79,50
2025-10-28 15:25:28,31.03125,0,0,249,0,79,50
2025-10-28 15:25:33,31.03125,0,0,249,0,79,50
2025-10-28 15:25:38,31.03125,0,0,249,0,79,50
2025-10-28 15:25:43,31.03125,0,0,249,0,79,50
2025-10-28 15:25:49,31.03125,0,0,249,0,79,50
2025-10-28 15:25:54,31.03125,0,0,249,0,79,50
2025-10-28 15:26:00,31.03125,0,0,249,0,79,50
2025-10-28 15:26:05,31.03125,0,0,249,0,79,50
2025-10-28 15:26:10,31.03125,0,0,249,0,79,50
2025-10-28 15:26:15,31.03125,0,0,249,0,79,50
2025-10-28 15:26:21,31.03125,0,0,249,0,79,50
2025-10-28 15:26:26,31.03125,0,0,249,0,79,50
2025-10-28 15:26:31,31.03125,0,0,249,0,79,50
2025-10-28 15:26:37,31.03125,0,0,249,0,79,50
2025-10-28 15:26:42,31.03125,0,0,249,0,79,50
2025-10-28 15:26:47,31.03125,0,0,249,0,79,50
2025-10-28 15:26:53,31.03125,0,0,249,0,79,50
2025-10-28 15:26:58,31.03125,0,0,249,0,79,50
2025-10-28 15:27:03,31.03125,0,0,249,0,79,50
2025-10-28 15:27:09,31.03125,0,0,249,0,79,50
2025-10-28 15:27:14,31.03125,0,0,249,0,79,50
2025-10-28 15:27:19,31.03125,0,0,249,0,79,50
2025-10-28 15:27:25,31.03125,0,0,249,0,79,50
2025-10-28 15:27:30,31.03125,0,0,249,0,79,50
2025-10-28 15:27:35,31.03125,0,0,249,0,79,50
2025-10-28 15:27:41,31.03125,0,0,249,0,79,50
2025-10-28 15:27:46,31.03125,0,0,249,0,79,50
2025-10-28 15:27:51,31.03125,0,0,249,0,79,50
2025-10-28 15:27:57,31.03125,0,0,249,0,79,50
2025-10-28 15:28:02,31.03125,0,0,249,0,79,50
2025-10-28 15:28:07,31.03125,0,0,249,0,79,50
2025-10-28 15:28:13,31.03125,0,0,249,0,79,50
2025-10-28 15:28:18,31.03125,0,0,249,0,79,50
2025-10-28 15:28:23,31.03125,0,0,249,0,79,50
2025-10-28 15:28:29,31.03125,0,0,249,0,79,50
2025-10-28 15:28:34,31.03125,0,0,249,0,79,50
2025-10-28 15:28:39,31.03125,0,0,249,0,79,50
2025-10-28 15:28:45,31.03125,0,0,249,0,79,50
2025-10-28 15:28:50,31.03125,0,0,249,0,79,50
2025-10-28 15:28:55,31.03125,0,0,249,0,79,50
2025-10-28 15:29:00,31.03125,0,0,249,0,79,50
2025-10-28 15:29:06,31.03125,0,0,249,0,79,50
2025-10-28 15:29:11,31.03125,0,0,249,0,79,50
2025-10-28 15:29:16,31.03125,0,0,249,0,79,50
2025-10-28 15:29:36,31.046875,0,0,249,0,79,50
2025-10-28 15:29:41,31.05078125,0,0,249,0,79,50
2025-10-28 15:29:46,31.05078125,0,0,43,0,79,50
2025-10-28 15:29:52,31.05078125,0,0,43,0,79,50
2025-10-28 15:29:57,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:02,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:08,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:13,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:18,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:24,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:29,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:35,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:40,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:46,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:51,31.05078125,0,0,43,0,79,50
2025-10-28 15:30:56,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:01,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:07,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:12,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:17,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:22,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:28,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:33,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:39,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:44,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:49,31.05078125,0,0,43,0,79,50
2025-10-28 15:31:54,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:00,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:05,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:10,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:16,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:21,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:26,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:32,31.05078125,0,0,43,0,79,50
2025-10-28 15:32:37,31.05078125,0,0,43,0,79,50
2025-10-28 15:37:23,19.0625,0,0,43,0,79,50
2025-10-28 15:37:28,19.0625,0,0,43,0,79,50
2025-10-28 15:37:33,19.0625,0,0,43,0,79,50
2025-10-28 15:37:39,19.0625,0,0,43,0,79,50
2025-10-28 15:37:44,19.0625,0,0,43,0,79,50
2025-10-28 15:37:49,19.06640625,0,0,43,0,79,50
2025-10-28 15:37:55,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:00,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:05,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:11,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:16,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:21,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:27,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:32,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:37,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:43,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:48,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:53,19.06640625,0,0,43,0,79,50
2025-10-28 15:38:58,19.06640625,0,0,43,0,79,50
2025-10-28 15:39:04,19.06640625,0,0,43,0,79,50
2025-10-28 15:39:09,19.06640625,0,0,43,0,79,50
2025-10-28 15:39:14,19.08984375,0,0,43,0,79,50
2025-10-28 15:39:19,19.08984375,0,0,43,0,79,50
2025-10-28 15:39:25,19.08984375,0,0,43,0,79,50
2025-10-28 15:39:30,18.40234375,0,0,43,0,79,50
2025-10-28 15:39:35,18.40234375,0,0,43,0,79,50
2025-10-28 15:39:40,18.40234375,0,0,43,0,79,50
2025-10-28 15:39:46,18.40234375,0,0,43,0,79,50
